local_index,gene_symbol,ensembl_id,global_index,output_index
1268,ATF2,ENSG00000115966,4367,4367
1269,ATP5MC3,ENSG00000154518,9395,9395
1270,LNPK,ENSG00000144320,8228,8228
1271,MTX2,ENSG00000128654,5840,5840
1272,HNRNPA3,ENSG00000170144,12205,12205
1273,NFE2L2,ENSG00000116044,4381,4381
1274,AGPS,ENSG00000018510,371,371
1275,RBM45,ENSG00000155636,9498,9498
1276,OSBPL6,ENSG00000079156,1408,1408
1277,CHROMR,ENSG00000223960,18620,-1
1278,PRKRA,ENSG00000180228,13960,13960
1279,PLEKHA3,ENSG00000116095,4383,4383
1280,TTN-AS1,ENSG00000237298,18621,-1
1281,CWC22,ENSG00000163510,10584,10584
1282,UBE2E3,ENSG00000170035,12187,12187
1283,ITGA4,ENSG00000115232,4245,4245
1284,ITPRID2,ENSG00000138434,7378,7378
1285,DNAJC10,ENSG00000077232,1331,1331
1286,NCKAP1,ENSG00000061676,808,808
1287,NUP35,ENSG00000163002,10455,10455
1288,ZC3H15,ENSG00000065548,906,906
1289,ITGAV,ENSG00000138448,7383,7383
1290,TFPI,ENSG00000003436,39,39
1291,GULP1,ENSG00000144366,8235,8235
1292,WDR75,ENSG00000115368,4278,4278
1293,SLC40A1,ENSG00000138449,7384,7384
1294,ASNSD1,ENSG00000138381,7367,7367
1295,ORMDL1,ENSG00000128699,5845,5845
1296,PMS1,ENSG00000064933,875,875
1297,C2orf88,ENSG00000187699,15294,15294
1298,HIBCH,ENSG00000198130,16197,16197
1299,INPP1,ENSG00000151689,9072,9072
1300,NAB1,ENSG00000138386,7369,7369
1301,GLS,ENSG00000115419,4284,4284
1302,STAT1,ENSG00000115415,4283,4283
1303,NABP1,ENSG00000173559,12929,12929
1304,SLC39A10,ENSG00000196950,15896,15896
1305,STK17B,ENSG00000081320,1490,1490
1306,CCDC150,ENSG00000144395,8238,8238
1307,GTF3C3,ENSG00000119041,4712,4712
1308,SF3B1,ENSG00000115524,4303,4303
1309,COQ10B,ENSG00000115520,4301,4301
1310,HSPD1,ENSG00000144381,8237,8237
1311,HSPE1,ENSG00000115541,4308,4308
1312,MOB4,ENSG00000115540,4307,4307
1313,SATB2,ENSG00000119042,4713,4713
1314,C2orf69,ENSG00000178074,13649,13649
1315,TYW5,ENSG00000162971,10443,10443
1316,MAIP1,ENSG00000162972,10444,10444
1317,SGO2,ENSG00000163535,10599,10599
1318,BZW1,ENSG00000082153,1512,1512
1319,CLK1,ENSG00000013441,327,327
1320,PPIL3,ENSG00000240344,17647,17647
1321,NIF3L1,ENSG00000196290,15714,15714
1322,ORC2,ENSG00000115942,4361,4361
1323,FAM126B,ENSG00000155744,9506,9506
1324,NDUFB3,ENSG00000119013,4711,4711
1325,CFLAR,ENSG00000003402,38,38
1326,CASP10,ENSG00000003400,37,37
1327,CASP8,ENSG00000064012,842,842
1328,STRADB,ENSG00000082146,1511,1511
1329,TMEM237,ENSG00000155755,9509,9509
1330,ALS2,ENSG00000003393,36,36
1331,SUMO1,ENSG00000116030,18622,-1
1332,NOP58,ENSG00000055044,722,722
1333,BMPR2,ENSG00000204217,16574,16574
1334,FAM117B,ENSG00000138439,7380,7380
1335,WDR12,ENSG00000138442,7381,7381
1336,NBEAL1,ENSG00000144426,8243,8243
1337,CYP20A1,ENSG00000119004,4710,4710
1338,ABI2,ENSG00000138443,7382,7382
1339,INO80D,ENSG00000114933,4205,4205
1340,NDUFS1,ENSG00000023228,413,413
1341,EEF1B2,ENSG00000114942,4206,4206
1342,FASTKD2,ENSG00000118246,4636,4636
1343,CREB1,ENSG00000118260,4638,4638
1344,METTL21A,ENSG00000144401,8239,8239
1345,FZD5,ENSG00000163251,10516,10516
1346,IDH1,ENSG00000138413,7375,7375
1347,PIKFYVE,ENSG00000115020,4216,4216
1348,RPE,ENSG00000197713,16081,16081
1349,LANCL1,ENSG00000115365,4277,4277
1350,BARD1,ENSG00000138376,7363,7363
1351,ATIC,ENSG00000138363,7361,7361
1352,XRCC5,ENSG00000079246,1410,1410
1353,SMARCAL1,ENSG00000138375,7362,7362
1354,RPL37A,ENSG00000197756,18623,-1
1355,IGFBP2,ENSG00000115457,4289,4289
1356,ARPC2,ENSG00000163466,10569,10569
1357,AAMP,ENSG00000127837,5743,5743
1358,PNKD,ENSG00000127838,5744,5744
1359,TMBIM1,ENSG00000135926,6907,6907
1360,CTDSP1,ENSG00000144579,8263,8263
1361,USP37,ENSG00000135913,6900,6900
1362,CNOT9,ENSG00000144580,8264,8264
1363,BCS1L,ENSG00000074582,1224,1224
1364,RNF25,ENSG00000163481,10574,10574
1365,TTLL4,ENSG00000135912,6899,6899
1366,FEV,ENSG00000163497,10579,10579
1367,NHEJ1,ENSG00000187736,15302,15302
1368,CNPPD1,ENSG00000115649,4325,4325
1369,RETREG2,ENSG00000144567,8262,8262
1370,ZFAND2B,ENSG00000158552,9837,9837
1371,ABCB6,ENSG00000115657,4327,4327
1372,ATG9A,ENSG00000198925,16445,16445
1373,ANKZF1,ENSG00000163516,10588,10588
1374,STK16,ENSG00000115661,4328,4328
1375,DNPEP,ENSG00000123992,5256,5256
1376,GMPPA,ENSG00000144591,8267,8267
1377,ASIC4,ENSG00000072182,1143,1143
1378,CHPF,ENSG00000123989,5255,5255
1379,OBSL1,ENSG00000124006,5259,5259
1380,FARSB,ENSG00000116120,4387,4387
1381,ACSL3,ENSG00000123983,5254,5254
1382,WDFY1,ENSG00000085449,1605,1605
1383,MRPL44,ENSG00000135900,18624,-1
1384,CUL3,ENSG00000036257,514,514
1385,RHBDD1,ENSG00000144468,8249,8249
1386,MFF,ENSG00000168958,11963,11963
1387,AGFG1,ENSG00000173744,12966,12966
1388,TRIP12,ENSG00000153827,9312,9312
1389,SP110,ENSG00000135899,6895,6895
1390,SP100,ENSG00000067066,967,967
1391,CAB39,ENSG00000135932,6911,6911
1392,ITM2C,ENSG00000135916,6902,6902
1393,PSMD1,ENSG00000173692,12956,12956
1394,NCL,ENSG00000115053,4219,4219
1395,PTMA,ENSG00000187514,18625,-1
1396,COPS7B,ENSG00000144524,8255,8255
1397,DIS3L2,ENSG00000144535,8256,8256
1398,EIF4E2,ENSG00000135930,6909,6909
1399,EFHD1,ENSG00000115468,4293,4293
1400,GIGYF2,ENSG00000204120,16554,16554
1401,DGKD,ENSG00000077044,1322,1322
1402,USP40,ENSG00000085982,1626,1626
1403,HJURP,ENSG00000123485,5213,5213
1404,AGAP1,ENSG00000157985,9766,9766
1405,COPS8,ENSG00000198612,16307,16307
1406,LRRFIP1,ENSG00000124831,5401,5401
1407,UBE2F,ENSG00000184182,14607,14607
1408,SCLY,ENSG00000132330,6319,6319
1409,ILKAP,ENSG00000132323,6316,6316
1410,HES6,ENSG00000144485,8252,8252
1411,PER2,ENSG00000132326,6317,6317
1412,TRAF3IP1,ENSG00000204104,16552,16552
1413,ASB1,ENSG00000065802,917,917
1414,NDUFA10,ENSG00000130414,6038,6038
1415,COPS9,ENSG00000172428,12717,12717
1416,RNPEPL1,ENSG00000142327,7918,7918
1417,CAPN10,ENSG00000142330,18626,-1
1418,KIF1A,ENSG00000130294,6013,6013
1419,MTERF4,ENSG00000122085,5061,5061
1420,PPP1R7,ENSG00000115685,4331,4331
1421,HDLBP,ENSG00000115677,4330,4330
1422,SEPTIN2,ENSG00000168385,11831,11831
1423,STK25,ENSG00000115694,4333,4333
1424,THAP4,ENSG00000176946,13472,13472
1425,ATG4B,ENSG00000168397,11837,11837
1426,DTYMK,ENSG00000168393,11834,11834
1427,ING5,ENSG00000168395,11836,11836
1428,D2HGDH,ENSG00000180902,14051,14051
1429,TRNT1,ENSG00000072756,1163,1163
1430,CRBN,ENSG00000113851,4101,4101
1431,ITPR1,ENSG00000150995,8984,8984
1432,BHLHE40,ENSG00000134107,6575,6575
1433,ARL8B,ENSG00000134108,6576,6576
1434,EDEM1,ENSG00000134109,6577,6577
1435,AC069277.1,ENSG00000189229,18627,-1
1436,RAD18,ENSG00000070950,1103,1103
1437,THUMPD3-AS1,ENSG00000206573,18628,-1
1438,THUMPD3,ENSG00000134077,6573,6573
1439,SETD5,ENSG00000168137,11782,11782
1440,MTMR14,ENSG00000163719,10662,10662
1441,BRPF1,ENSG00000156983,9654,9654
1442,OGG1,ENSG00000114026,4113,4113
1443,TADA3,ENSG00000171148,12430,12430
1444,ARPC4,ENSG00000241553,17684,17684
1445,TTLL3,ENSG00000214021,17103,17103
1446,RPUSD3,ENSG00000156990,9655,9655
1447,JAGN1,ENSG00000171135,12428,12428
1448,CRELD1,ENSG00000163703,10658,10658
1449,EMC3,ENSG00000125037,5410,5410
1450,FANCD2,ENSG00000144554,8258,8258
1451,BRK1,ENSG00000254999,17941,17941
1452,VHL,ENSG00000134086,6574,6574
1453,TATDN2,ENSG00000157014,9657,9657
1454,SEC13,ENSG00000157020,9659,9659
1455,ATG7,ENSG00000197548,16038,16038
1456,VGLL4,ENSG00000144560,8260,8260
1457,TAMM41,ENSG00000144559,8259,8259
1458,TSEN2,ENSG00000154743,9418,9418
1459,MKRN2,ENSG00000075975,1289,1289
1460,RAF1,ENSG00000132155,6297,6297
1461,RPL32,ENSG00000144713,18629,-1
1462,IQSEC1,ENSG00000144711,8284,8284
1463,NUP210,ENSG00000132182,6300,6300
1464,CHCHD4,ENSG00000163528,10595,10595
1465,TMEM43,ENSG00000170876,12366,12366
1466,XPC,ENSG00000154767,9421,9421
1467,LSM3,ENSG00000170860,12363,12363
1468,SLC6A6,ENSG00000131389,6206,6206
1469,CCDC174,ENSG00000154781,9422,9422
1470,FGD5-AS1,ENSG00000225733,18630,-1
1471,NR2C2,ENSG00000177463,13552,13552
1472,MRPS25,ENSG00000131368,18631,-1
1473,RBSN,ENSG00000131381,6204,6204
1474,CAPN7,ENSG00000131375,6201,6201
1475,SH3BP5,ENSG00000131370,6198,6198
1476,METTL6,ENSG00000206562,16937,16937
1477,EAF1,ENSG00000144597,8269,8269
1478,HACL1,ENSG00000131373,6199,6199
1479,ANKRD28,ENSG00000206560,16935,16935
1480,DPH3,ENSG00000154813,9425,9425
1481,OXNAD1,ENSG00000154814,9426,9426
1482,PLCL2,ENSG00000154822,9427,9427
1483,TBC1D5,ENSG00000131374,6200,6200
1484,RAB5A,ENSG00000144566,8261,8261
1485,KAT2B,ENSG00000114166,4126,4126
1486,SGO1,ENSG00000129810,5959,5959
1487,UBE2E1,ENSG00000170142,12204,12204
1488,NKIRAS1,ENSG00000197885,16123,16123
1489,RPL15,ENSG00000174748,18632,-1
1490,NR1D2,ENSG00000174738,13112,13112
1491,THRB,ENSG00000151090,8995,8995
1492,TOP2B,ENSG00000077097,1326,1326
1493,NGLY1,ENSG00000151092,8996,8996
1494,OXSM,ENSG00000151093,8997,8997
1495,SLC4A7,ENSG00000033867,494,494
1496,CMC1,ENSG00000187118,15206,15206
1497,AZI2,ENSG00000163512,10585,10585
1498,STT3B,ENSG00000163527,10594,10594
1499,CMTM7,ENSG00000153551,9290,9290
1500,CMTM6,ENSG00000091317,1865,1865
1501,DYNC1LI1,ENSG00000144635,8271,8271
1502,CNOT10,ENSG00000182973,14378,14378
1503,TRIM71,ENSG00000206557,16933,16933
1504,GLB1,ENSG00000170266,12230,12230
1505,CRTAP,ENSG00000170275,12233,12233
1506,UBP1,ENSG00000153560,9292,9292
1507,CLASP2,ENSG00000163539,10601,10601
1508,PDCD6IP,ENSG00000170248,12224,12224
1509,TRANK1,ENSG00000168016,11755,11755
1510,EPM2AIP1,ENSG00000178567,13718,13718
1511,MLH1,ENSG00000076242,1296,1296
1512,LRRFIP2,ENSG00000093167,1939,1939
1513,GOLGA4,ENSG00000144674,18633,-1
1514,ACAA1,ENSG00000060971,801,801
1515,MYD88,ENSG00000172936,12811,12811
1516,OXSR1,ENSG00000172939,12813,12813
1517,ACVR2B,ENSG00000114739,4180,4180
1518,EXOG,ENSG00000157036,9660,9660
1519,WDR48,ENSG00000114742,4181,4181
1520,SLC25A38,ENSG00000144659,8279,8279
1521,RPSA,ENSG00000168028,18634,-1
1522,EIF1B,ENSG00000114784,4189,4189
1523,RPL14,ENSG00000188846,18635,-1
1524,ZNF621,ENSG00000172888,12802,12802
1525,CTNNB1,ENSG00000168036,11758,11758
1526,TRAK1,ENSG00000182606,14312,14312
1527,SEC22C,ENSG00000093183,1940,1940
1528,SS18L2,ENSG00000008324,212,212
1529,NKTR,ENSG00000114857,4198,4198
1530,HIGD1A,ENSG00000181061,14082,14082
1531,POMGNT2,ENSG00000144647,8275,8275
1532,SNRK,ENSG00000163788,10679,10679
1533,ANO10,ENSG00000160746,10110,10110
1534,ABHD5,ENSG00000011198,277,277
1535,TCAIM,ENSG00000179152,13818,13818
1536,ZNF445,ENSG00000185219,14815,14815
1537,ZNF197,ENSG00000186448,15077,15077
1538,ZNF35,ENSG00000169981,12177,12177
1539,KIAA1143,ENSG00000163807,10687,10687
1540,KIF15,ENSG00000163808,10688,10688
1541,ZDHHC3,ENSG00000163812,10691,10691
1542,EXOSC7,ENSG00000075914,1287,1287
1543,TMEM158,ENSG00000249992,17844,17844
1544,LARS2,ENSG00000011376,287,287
1545,LIMD1,ENSG00000144791,8294,8294
1546,SACM1L,ENSG00000211456,16944,16944
1547,LZTFL1,ENSG00000163818,10695,10695
1548,CCDC12,ENSG00000160799,10120,10120
1549,NBEAL2,ENSG00000160796,10119,10119
1550,SETD2,ENSG00000181555,18636,-1
1551,KIF9,ENSG00000088727,1727,1727
1552,KLHL18,ENSG00000114648,4171,4171
1553,PTPN23,ENSG00000076201,1295,1295
1554,SCAP,ENSG00000114650,4172,4172
1555,ELP6,ENSG00000163832,10700,10700
1556,SMARCC1,ENSG00000173473,12914,12914
1557,DHX30,ENSG00000132153,6296,6296
1558,MAP4,ENSG00000047849,615,615
1559,CDC25A,ENSG00000164045,10759,10759
1560,ZNF589,ENSG00000164048,10761,10761
1561,NME6,ENSG00000172113,12644,12644
1562,CCDC51,ENSG00000164051,10764,10764
1563,TMA7,ENSG00000232112,17484,17484
1564,ATRIP,ENSG00000164053,10765,10765
1565,SHISA5,ENSG00000164054,10766,10766
1566,UQCRC1,ENSG00000010256,246,246
1567,SLC26A6,ENSG00000225697,17373,17373
1568,IP6K2,ENSG00000068745,1021,1021
1569,PRKAR2A,ENSG00000114302,4135,4135
1570,ARIH2,ENSG00000177479,13558,13558
1571,WDR6,ENSG00000178252,13681,13681
1572,DALRD3,ENSG00000178149,13660,13660
1573,NDUFAF3,ENSG00000178057,13648,13648
1574,IMPDH2,ENSG00000178035,13645,13645
1575,QRICH1,ENSG00000198218,16219,16219
1576,QARS,ENSG00000172053,12636,12636
1577,USP19,ENSG00000172046,12635,12635
1578,CCDC71,ENSG00000177352,13534,13534
1579,KLHDC8B,ENSG00000185909,14959,14959
1580,USP4,ENSG00000114316,4137,4137
1581,RHOA,ENSG00000067560,984,984
1582,DAG1,ENSG00000173402,12897,12897
1583,APEH,ENSG00000164062,10769,10769
1584,RNF123,ENSG00000164068,10771,10771
1585,IP6K1,ENSG00000176095,13338,13338
1586,TRAIP,ENSG00000183763,14537,14537
1587,MON1A,ENSG00000164077,10776,10776
1588,RBM6,ENSG00000004534,51,51
1589,RBM5,ENSG00000003756,41,41
1590,GNAI2,ENSG00000114353,4141,4141
1591,IFRD2,ENSG00000214706,17165,17165
1592,HYAL3,ENSG00000186792,15134,15134
1593,NAA80,ENSG00000243477,17739,17739
1594,HYAL2,ENSG00000068001,998,998
1595,TUSC2,ENSG00000114383,4145,4145
1596,RASSF1,ENSG00000068028,1000,1000
1597,NPRL2,ENSG00000114388,4146,4146
1598,CYB561D2,ENSG00000114395,4147,4147
1599,TMEM115,ENSG00000126062,5579,5579
1600,HEMK1,ENSG00000114735,4177,4177
1601,CISH,ENSG00000114737,4178,4178
1602,MAPKAPK3,ENSG00000114738,4179,4179
1603,MANF,ENSG00000145050,8329,8329
1604,RBM15B,ENSG00000259956,18058,18058
1605,DCAF1,ENSG00000145041,8328,8328
1606,RAD54L2,ENSG00000164080,10778,10778
1607,TEX264,ENSG00000164081,10779,10779
1608,RRP9,ENSG00000114767,4185,4185
1609,ABHD14B,ENSG00000114779,4188,4188
1610,ABHD14A,ENSG00000248487,17818,17818
1611,ACY1,ENSG00000243989,17761,17761
1612,RPL29,ENSG00000162244,18637,-1
1613,POC1A,ENSG00000164087,10782,10782
1614,ALAS1,ENSG00000023330,416,416
1615,TWF2,ENSG00000247596,17805,17805
1616,WDR82,ENSG00000164091,10785,10785
1617,BAP1,ENSG00000163930,10726,10726
1618,PHF7,ENSG00000010318,18638,-1
1619,NISCH,ENSG00000010322,254,254
1620,NT5DC2,ENSG00000168268,11805,11805
1621,SMIM4,ENSG00000168273,11807,11807
1622,PBRM1,ENSG00000163939,10731,10731
1623,GNL3,ENSG00000163938,10730,10730
1624,GLT8D1,ENSG00000016864,362,362
1625,SPCS1,ENSG00000114902,4202,4202
1626,NEK4,ENSG00000114904,4203,4203
1627,SFMBT1,ENSG00000163935,10729,10729
1628,RFT1,ENSG00000163933,10728,10728
1629,TKT,ENSG00000163931,18531,18531
1630,DCP1A,ENSG00000272886,18236,18236
1631,CHDH,ENSG00000016391,358,358
1632,ACTR8,ENSG00000113812,4098,4098
1633,SELENOK,ENSG00000113811,4097,4097
1634,CCDC66,ENSG00000180376,13983,13983
1635,TASOR,ENSG00000163946,10733,10733
1636,APPL1,ENSG00000157500,9713,9713
1637,PDE12,ENSG00000174840,13130,13130
1638,ARF4,ENSG00000168374,11830,11830
1639,DENND6A,ENSG00000174839,13129,13129
1640,SLMAP,ENSG00000163681,10649,10649
1641,FLNB,ENSG00000136068,6938,6938
1642,RPP14,ENSG00000163684,10651,10651
1643,PXK,ENSG00000168297,11815,11815
1644,PDHB,ENSG00000168291,11814,11814
1645,FHIT,ENSG00000189283,15620,15620
1646,PTPRG,ENSG00000144724,8286,8286
1647,THOC7,ENSG00000163634,10635,10635
1648,ATXN7,ENSG00000163635,10636,10636
1649,PSMD6,ENSG00000163636,10637,10637
1650,SLC25A26,ENSG00000144741,8289,8289
1651,SUCLG2,ENSG00000172340,12694,12694
1652,TMF1,ENSG00000144747,8292,8292
1653,UBA3,ENSG00000144744,8290,8290
1654,ARL6IP5,ENSG00000144746,8291,8291
1655,MITF,ENSG00000187098,15203,15203
1656,FOXP1,ENSG00000114861,4200,4200
1657,RYBP,ENSG00000163602,10618,10618
1658,SHQ1,ENSG00000144736,8288,8288
1659,PPP4R2,ENSG00000163605,10619,10619
1660,CHMP2B,ENSG00000083937,1565,1565
1661,CGGBP1,ENSG00000163320,10531,10531
1662,C3orf38,ENSG00000179021,13790,13790
1663,PROS1,ENSG00000184500,14675,14675
1664,ARL13B,ENSG00000169379,12053,12053
1665,NSUN3,ENSG00000178694,13735,13735
1666,MTRNR2L12,ENSG00000269028,18639,-1
1667,CRYBG3,ENSG00000080200,1444,1444
1668,RIOX2,ENSG00000170854,12361,12361
1669,CLDND1,ENSG00000080822,1465,1465
1670,CPOX,ENSG00000080819,1464,1464
1671,DCBLD2,ENSG00000057019,748,748
1672,CMSS1,ENSG00000184220,14617,14617
1673,TBC1D23,ENSG00000036054,513,513
1674,NIT2,ENSG00000114021,4111,4111
1675,TOMM70,ENSG00000154174,9357,9357
1676,TFG,ENSG00000114354,4142,4142
1677,SENP7,ENSG00000138468,7387,7387
1678,TRMT10C,ENSG00000174173,13030,13030
1679,PCNP,ENSG00000081154,18640,-1
1680,ZBTB11,ENSG00000066422,945,945
1681,RPL24,ENSG00000114391,18641,-1
1682,CEP97,ENSG00000182504,14288,14288
1683,BBX,ENSG00000114439,4151,4151
1684,CD47,ENSG00000196776,15854,15854
1685,LINC01215,ENSG00000271856,18642,-1
1686,IFT57,ENSG00000114446,4152,4152
1687,CIP2A,ENSG00000163507,10582,10582
1688,ABHD10,ENSG00000144827,8302,8302
1689,ATG3,ENSG00000144848,8308,8308
1690,GTPBP8,ENSG00000163607,10621,10621
1691,NEPRO,ENSG00000163608,10622,10622
1692,SPICE1,ENSG00000163611,10623,10623
1693,USF3,ENSG00000176542,13412,13412
1694,NAA50,ENSG00000121579,5008,5008
1695,ATP6V1A,ENSG00000114573,4166,4166
1696,QTRT2,ENSG00000151576,9057,9057
1697,B4GALT4,ENSG00000121578,5007,5007
1698,POGLUT1,ENSG00000163389,10549,10549
1699,TIMMDC1,ENSG00000113845,4100,4100
1700,COX17,ENSG00000138495,7390,7390
1701,GSK3B,ENSG00000082701,1530,1530
1702,LRRC58,ENSG00000163428,10558,10558
1703,NDUFB4,ENSG00000065518,903,903
1704,RABL3,ENSG00000144840,8305,8305
1705,GTF2E1,ENSG00000153767,9300,9300
1706,POLQ,ENSG00000051341,674,674
1707,GOLGB1,ENSG00000173230,12867,12867
1708,IQCB1,ENSG00000173226,12865,12865
1709,CCDC58,ENSG00000160124,10015,10015
1710,FAM162A,ENSG00000114023,4112,4112
1711,KPNA1,ENSG00000114030,4114,4114
1712,PARP14,ENSG00000173193,12854,12854
1713,CCDC14,ENSG00000175455,13242,13242
1714,UMPS,ENSG00000114491,4158,4158
1715,ZNF148,ENSG00000163848,10703,10703
1716,SNX4,ENSG00000114520,4160,4160
1717,OSBPL11,ENSG00000144909,8317,8317
1718,ZXDC,ENSG00000070476,1082,1082
1719,CHCHD6,ENSG00000159685,9971,9971
1720,PLXNA1,ENSG00000114554,4165,4165
1721,TPRA1,ENSG00000163870,10707,10707
1722,MCM2,ENSG00000073111,1180,1180
1723,PODXL2,ENSG00000114631,4168,4168
1724,SEC61A1,ENSG00000058262,764,764
1725,RUVBL1,ENSG00000175792,13296,13296
1726,EEFSEC,ENSG00000132394,6330,6330
1727,GATA2,ENSG00000179348,13843,13843
1728,GATA2-AS1,ENSG00000244300,18643,-1
1729,RPN1,ENSG00000163902,10720,10720
1730,RAB7A,ENSG00000075785,1280,1280
1731,ACAD9,ENSG00000177646,13585,13585
1732,ISY1,ENSG00000240682,17655,17655
1733,CNBP,ENSG00000169714,12118,12118
1734,COPG1,ENSG00000181789,14168,14168
1735,HMCES,ENSG00000183624,14498,14498
1736,H1FX,ENSG00000184897,14739,14739
1737,MBD4,ENSG00000129071,5882,5882
1738,IFT122,ENSG00000163913,10723,10723
1739,TMCC1-AS1,ENSG00000271270,18644,-1
1740,PIK3R4,ENSG00000196455,15768,15768
1741,ATP2C1,ENSG00000017260,363,363
1742,NUDT16,ENSG00000198585,16299,16299
1743,MRPL3,ENSG00000114686,18645,-1
1744,DNAJC13,ENSG00000138246,7348,7348
1745,UBA5,ENSG00000081307,1489,1489
1746,CDV3,ENSG00000091527,1873,1873
1747,TOPBP1,ENSG00000163781,10677,10677
1748,SRPRB,ENSG00000144867,8311,8311
1749,RYK,ENSG00000163785,10678,10678
1750,ANAPC13,ENSG00000129055,5881,5881
1751,CEP63,ENSG00000182923,14368,14368
1752,MSL2,ENSG00000174579,13092,13092
1753,PCCB,ENSG00000114054,4115,4115
1754,STAG1,ENSG00000118007,4617,4617
1755,SLC35G2,ENSG00000168917,11951,11951
1756,NCK1,ENSG00000158092,9781,9781
1757,DBR1,ENSG00000138231,7347,7347
1758,ARMC8,ENSG00000114098,4117,4117
1759,CEP70,ENSG00000114107,4118,4118
1760,FAIM,ENSG00000158234,9798,9798
1761,PIK3CB,ENSG00000051382,675,675
1762,FOXL2,ENSG00000183770,14539,14539
1763,MRPS22,ENSG00000175110,18646,-1
1764,COPB2,ENSG00000184432,14659,14659
1765,SLC25A36,ENSG00000114120,4121,4121
1766,ZBTB38,ENSG00000177311,13532,13532
1767,RASA2,ENSG00000155903,9527,9527
1768,RNF7,ENSG00000114125,4123,4123
1769,ATP1B3,ENSG00000069849,1054,1054
1770,TFDP2,ENSG00000114126,4124,4124
1771,GK5,ENSG00000175066,13172,13172
1772,XRN1,ENSG00000114127,4125,4125
1773,ATR,ENSG00000175054,13169,13169
1774,PLS1,ENSG00000120756,4931,4931
1775,PCOLCE2,ENSG00000163710,10660,10660
1776,U2SURP,ENSG00000163714,10661,10661
1777,CHST2,ENSG00000175040,13167,13167
1778,DIPK2A,ENSG00000181744,14156,14156
1779,PLOD2,ENSG00000152952,9227,9227
1780,PLSCR1,ENSG00000188313,15423,15423
1781,GYG1,ENSG00000163754,10674,10674
1782,HLTF,ENSG00000071794,1125,1125
1783,HPS3,ENSG00000163755,10675,10675
1784,COMMD2,ENSG00000114744,4182,4182
1785,RNF13,ENSG00000082996,1534,1534
1786,TSC22D2,ENSG00000196428,15760,15760
1787,SERP1,ENSG00000120742,4930,4930
1788,EIF2A,ENSG00000144895,8315,8315
1789,SELENOT,ENSG00000198843,16402,16402
1790,SIAH2,ENSG00000181788,14167,14167
1791,MBNL1,ENSG00000152601,9191,9191
1792,RAP2B,ENSG00000181467,14123,14123
1793,DHX36,ENSG00000174953,13155,13155
1794,C3orf33,ENSG00000174928,13144,13144
1795,SLC33A1,ENSG00000169359,12049,12049
1796,GMPS,ENSG00000163655,10643,10643
1797,SSR3,ENSG00000114850,4195,4195
1798,CCNL1,ENSG00000163660,10645,10645
1799,SHOX2,ENSG00000168779,11916,11916
1800,RSRC1,ENSG00000174891,13137,13137
1801,MLF1,ENSG00000178053,13647,13647
1802,GFM1,ENSG00000168827,11930,11930
1803,MFSD1,ENSG00000118855,4695,4695
1804,IFT80,ENSG00000068885,1026,1026
1805,SMC4,ENSG00000113810,4096,4096
1806,TRIM59,ENSG00000213186,17008,17008
1807,KPNA4,ENSG00000186432,15072,15072
1808,NMD3,ENSG00000169251,12031,12031
1809,PDCD10,ENSG00000114209,4129,4129
1810,GOLIM4,ENSG00000173905,12989,12989
1811,MECOM,ENSG00000085276,1599,1599
1812,MYNN,ENSG00000085274,1598,1598
1813,SEC62,ENSG00000008952,226,226
1814,PHC3,ENSG00000173889,12985,12985
1815,PRKCI,ENSG00000163558,10605,10605
1816,SKIL,ENSG00000136603,7028,7028
1817,RPL22L1,ENSG00000163584,18647,-1
1818,EIF5A2,ENSG00000163577,10611,10611
1819,TNIK,ENSG00000154310,9375,9375
1820,FNDC3B,ENSG00000075420,1267,1267
1821,TNFSF10,ENSG00000121858,5033,5033
1822,ECT2,ENSG00000114346,4139,4139
1823,TBL1XR1,ENSG00000177565,13573,13573
1824,ZMAT3,ENSG00000172667,12758,12758
1825,PIK3CA,ENSG00000121879,5036,5036
1826,ZNF639,ENSG00000121864,5034,5034
1827,MFN1,ENSG00000171109,12419,12419
1828,GNB4,ENSG00000114450,4153,4153
1829,ACTL6A,ENSG00000136518,7016,7016
1830,MRPL47,ENSG00000136522,18648,-1
1831,NDUFB5,ENSG00000136521,7017,7017
1832,USP13,ENSG00000058056,760,760
1833,TTC14,ENSG00000163728,10663,10663
1834,FXR1,ENSG00000114416,4149,4149
1835,DNAJC19,ENSG00000205981,16894,16894
1836,ATP11B,ENSG00000058063,761,761
1837,DCUN1D1,ENSG00000043093,579,579
1838,MCCC1,ENSG00000078070,1365,1365
1839,B3GNT5,ENSG00000176597,13420,13420
1840,KLHL24,ENSG00000114796,4191,4191
1841,YEATS2,ENSG00000163872,10708,10708
1842,PARL,ENSG00000175193,13195,13195
1843,ABCC5,ENSG00000114770,4186,4186
1844,EIF2B5,ENSG00000145191,8336,8336
1845,DVL3,ENSG00000161202,10169,10169
1846,AP2M1,ENSG00000161203,10170,10170
1847,ABCF3,ENSG00000161204,10171,10171
1848,ALG3,ENSG00000214160,17119,17119
1849,EEF1AKMT4,ENSG00000284753,18486,18486
1850,PSMD2,ENSG00000175166,13190,13190
1851,EIF4G1,ENSG00000114867,4201,4201
1852,POLR2H,ENSG00000163882,10714,10714
1853,MAGEF1,ENSG00000177383,13540,13540
1854,VPS8,ENSG00000156931,9646,9646
1855,TMEM41A,ENSG00000163900,10719,10719
