local_index,gene_symbol,ensembl_id,global_index,output_index
2765,ZNF777,,15767,15767
2766,AC093895.1,,20228,-1
2767,SMARCD2,,3446,3446
2768,FRMD1,,9274,9274
2769,EIF3H,,8666,8666
2770,AC015674.1,,20229,-1
2771,C3orf67-AS1,,20230,-1
2772,LOXL4,,7329,7329
2773,RN7SL182P,,20231,-1
2774,UGT2A1,,12940,12940
2775,ADGRF5,,1035,1035
2776,CACNA2D1,,9325,9325
2777,KIAA1109,,7426,7426
2778,C9orf147,,20232,-1
2779,ENSA,,8080,8080
2780,AC110048.2,,20233,-1
2781,ZNF35,,12177,12177
2782,LDLRAD4-AS1,,20234,-1
2783,PCNX4,,5644,5644
2784,YPEL3,,1810,1810
2785,AL138902.1,,20235,-1
2786,BCRP2,,20236,-1
2787,NAA20,,12901,12901
2788,STRIP1,,7999,7999
2789,LARP6,,11305,11305
2790,PYGO1,,12400,12400
2791,ANKRD24,,1798,1798
2792,UAP1L1,,15990,15990
2793,ZNF682,,15942,15942
2794,SPAG4,,807,807
2795,SEZ6L2,,13146,13146
2796,EIF3I,,1579,1579
2797,IDI1,,966,966
2798,CDK2AP2,,11702,11702
2799,ZDHHC14,,13168,13168
2800,LINC02074,,20237,-1
2801,MALINC1,,20238,-1
2802,PHKG1,,10976,10976
2803,RIC1,,3276,3276
2804,AC008731.1,,20239,-1
2805,CLUHP3,,20240,-1
2806,TREML4,,15373,15373
2807,CYP19A1,,7272,7272
2808,TRPM3,,1535,1535
2809,CSMD3,,10979,10979
2810,HSD3BP5,,20241,-1
2811,AC011498.1,,20242,-1
2812,AC092376.1,,20243,-1
2813,DZANK1,,1759,1759
2814,RPS6KA2,,19228,-1
2815,AC007040.1,,20244,-1
2816,DIP2C,,9013,9013
2817,GRIK1-AS1,,20245,-1
2818,AC100802.1,,20246,-1
2819,TMEM250,,17610,17610
2820,UBE4A,,3649,3649
2821,AL583722.1,,20247,-1
2822,LINC02227,,20248,-1
2823,PAGE1,,1031,1031
2824,CCNJ,,3309,3309
2825,STUM,,16477,16477
2826,TECPR1,,16816,16816
2827,CES4A,,12793,12793
2828,NALCN,,2592,2592
2829,RALGPS2,,4399,4399
2830,MIR222HG,,19299,-1
2831,NANOS3,,15265,15265
2832,AL355073.1,,20249,-1
2833,HMGB1P8,,20250,-1
2834,AL591368.1,,20251,-1
2835,GBP1,,4533,4533
2836,SLC10A5P1,,20252,-1
2837,AL117329.2,,20253,-1
2838,CTCFL,,5265,5265
2839,CCDC152,,16415,16415
2840,ANKLE1,,10014,10014
2841,ZNF705A,,15895,15895
2842,POLN,,6145,6145
2843,IRS1,,11979,11979
2844,DISC1,,10438,10438
2845,AC233968.1,,20254,-1
2846,FRS2,,11318,11318
2847,FAM217B,,15695,15695
2848,CPEB4,,4089,4089
2849,DUSP16,,3748,3748
2850,CRYBG3,,1444,1444
2851,RAB38,,5248,5248
2852,NAGPA,,2687,2687
2853,QRSL1P3,,20255,-1
2854,SPSB1,,12543,12543
2855,SF3A2,,2903,2903
2856,AC097493.1,,20256,-1
2857,FOS,,12250,12250
2858,AC019130.1,,20257,-1
2859,STK25,,4333,4333
2860,SESTD1,,15227,15227
2861,CARD17,,17949,17949
2862,IRF7,,14874,14874
2863,CYP17A1-AS1,,20258,-1
2864,AC083899.1,,20259,-1
2865,TMX4,,5524,5524
2866,MTRF1L,,3860,3860
2867,AC245033.4,,20260,-1
2868,AC023055.1,,20261,-1
2869,AC104447.1,,20262,-1
2870,HOXB7,,18060,18060
2871,AC009093.10,,20263,-1
2872,AC025580.2,,20264,-1
2873,SAAL1,,11443,11443
2874,MAPK10,,3541,3541
2875,AC139713.2,,20265,-1
2876,PIWIL1,,5422,5422
2877,AC009652.1,,20266,-1
2878,CAB39,,6911,6911
2879,C3orf70,,15197,15197
2880,NPIPB3,,20267,-1
2881,SLC35D2,,6141,6141
2882,IRS3P,,20268,-1
2883,NKAIN1,,1580,1580
2884,RASAL1,,3764,3764
2885,KLHDC10,,5833,5833
2886,AC091152.1,,20269,-1
2887,PURPL,,20270,-1
2888,HSD17B3,,6137,6137
2889,FAIM,,9798,9798
2890,AC009163.7,,20271,-1
2891,SCN4B,,13496,13496
2892,ZC2HC1C,,4785,4785
2893,SH3GLB2,,8728,8728
2894,SLC26A5,,12318,12318
2895,LGALS4,,12562,12562
2896,KIF5B,,12339,12339
2897,IQCF3,,17449,17449
2898,FOXN3-AS1,,20272,-1
2899,MGRN1,,2626,2626
2900,SLC12A7,,4054,4054
2901,PNP,,16379,16379
2902,AC111170.1,,20273,-1
2903,IFI27L2,,4767,4767
2904,PRR9,,16497,16497
2905,NPRL3,,2681,2681
2906,AC098484.1,,20274,-1
2907,SMC4,,4096,4096
2908,LINC02089,,20275,-1
2909,AC245041.2,,20276,-1
2910,ACTR6,,1244,1244
2911,LRFN3,,5594,5594
2912,STARD8,,5981,5981
2913,CR936218.2,,20277,-1
2914,SDHC,,8037,8037
2915,TRIM2,,3564,3564
2916,AC022098.1,,20278,-1
2917,YPEL5,,4803,4803
2918,CALML4,,5876,5876
2919,MYH6,,20279,-1
2920,AC008953.1,,20280,-1
2921,ACTL6A,,7016,7016
2922,AC022498.1,,20281,-1
2923,AC024337.2,,20282,-1
2924,MAB21L3,,12860,12860
2925,SNAP47,,8137,8137
2926,PDS5A,,5037,5037
2927,TPM1,,7667,7667
2928,HMGB1P45,,20283,-1
2929,TCEAL8,,14061,14061
2930,TMEM187,,13617,13617
2931,DOCK2,,6652,6652
2932,THEM5,,15749,15749
2933,PGPEP1L,,14488,14488
2934,OR9K1P,,20284,-1
2935,SPANXB1,,17408,17408
2936,KIFAP3,,1288,1288
2937,SARS,,478,478
2938,AL162233.1,,20285,-1
2939,IL3RA,,14835,14835
2940,AC018638.2,,20286,-1
2941,DNAJC5G,,10681,10681
2942,TRAP1,,5630,5630
2943,SPATC1,,15106,15106
2944,ZNF207,,245,245
2945,AC008537.1,,20287,-1
2946,AC008438.1,,20288,-1
2947,IQCM,,17533,17533
2948,ZNF837,,9175,9175
2949,SPDL1,,550,550
2950,TIMM21,,1259,1259
2951,AL359091.4,,20289,-1
2952,DCST1,,10541,10541
2953,WTAPP1,,20290,-1
2954,C2orf69,,13649,13649
2955,AC145285.6,,20291,-1
2956,RHOH,,11843,11843
2957,NR2E3,,18375,18375
2958,RIPOR2,,3855,3855
2959,TMEM229B,,16199,16199
2960,ENTPD1,,7343,7343
2961,PABPC5,,13113,13113
2962,AGBL1,,18245,18245
2963,RTBDN,,6290,6290
2964,MYL6B,,15773,15773
2965,TBC1D12,,3390,3390
2966,FBXL4,,3896,3896
2967,TSNAX-DISC1,,20292,-1
2968,AL669970.3,,20293,-1
2969,HRH2,,4090,4090
2970,RPL23AP87,,20294,-1
2971,RPS6KB2,,18846,-1
2972,SMARCC2,,7556,7556
2973,SLCO6A1,,16818,16818
2974,IMMP2L,,14742,14742
2975,METTL17,,11209,11209
2976,ONECUT1,,12143,12143
2977,AC139272.1,,20295,-1
2978,NAALADL2-AS2,,20296,-1
2979,CYR61,,20297,-1
2980,SLC7A6OS,,2671,2671
2981,AL163636.1,,20298,-1
2982,GMIP,,1788,1788
2983,ZNF181,,16112,16112
2984,AC006262.1,,20299,-1
2985,SLC26A2,,9518,9518
2986,TMEM233,,19267,-1
2987,ABLIM1,,2015,2015
2988,BDP1,,8408,8408
2989,CCDC181,,4563,4563
2990,PCDH11X,,2573,2573
2991,GOLT1A,,13089,13089
2992,TRAF6,,13179,13179
2993,AGPAT5,,9461,9461
2994,ABCB1,,1611,1611
2995,HTD2,,20300,-1
2996,AP000787.1,,20301,-1
2997,DIRC3,,20302,-1
2998,EMCN,,10754,10754
2999,PGK1,,2553,2553
3000,KIF1A,,6013,6013
3001,ADGRE2,,5714,5714
3002,COL10A1,,5215,5215
3003,VN2R19P,,20303,-1
3004,GATA2-AS1,,18643,-1
3005,POT1-AS1,,20304,-1
3006,ZNF474,,10826,10826
3007,AC009027.1,,20305,-1
3008,UBXN10,,10329,10329
3009,TMEM11,,13688,13688
3010,PDE1A,,4250,4250
3011,GUCA1B,,3952,3952
3012,AP003392.4,,20306,-1
3013,RABIF,,14417,14417
3014,AC104083.1,,20307,-1
3015,AC117383.1,,20308,-1
3016,IER3,,7173,7173
3017,TMED6,,9691,9691
3018,MMP25,,219,219
3019,ETF1,,4922,4922
3020,CDKN2AIPNL,,17586,17586
3021,AHSA1,,2273,2273
3022,SLC17A9,,2387,2387
3023,ZFP1,,14680,14680
3024,OTOP2,,14393,14393
3025,CPT1C,,12003,12003
3026,ZFYVE28,,9977,9977
3027,LCT,,4352,4352
3028,IZUMO1,,14251,14251
3029,TAS2R30,,17981,17981
3030,AFP,,1477,1477
3031,AL109804.1,,20309,-1
3032,ALG1,,484,484
3033,ITPR2,,5165,5165
3034,ALKBH6,,17616,17616
3035,STXBP6,,11961,11961
3036,AL021937.3,,20310,-1
3037,PTCH2,,4557,4557
3038,N4BP2L2,,17797,17797
3039,DDX23,,13042,13042
3040,AL590133.2,,20311,-1
3041,NAGLU,,3466,3466
3042,CHD4,,3791,3791
3043,YBX1P4,,20312,-1
3044,AC073325.1,,20313,-1
3045,ARRDC3,,4040,4040
3046,RNASEH2A,,2900,2900
3047,KIF14,,4628,4628
3048,PDCD2L,,5597,5597
3049,FUT2,,20314,-1
3050,BARD1,,7363,7363
3051,SURF2,,8718,8718
3052,EBLN3P,,18793,-1
3053,ABCA3,,11736,11736
3054,NID2,,1689,1689
3055,PPP1R14D,,11291,11291
3056,PPIAP77,,20315,-1
3057,GTF3A,,5057,5057
3058,AC090772.3,,20316,-1
3059,PPCS,,5683,5683
3060,PRPF3,,4545,4545
3061,INO80B-WBP1,,20317,-1
3062,AL050331.1,,20318,-1
3063,LSS,,10052,10052
3064,ANXA2R,,13605,13605
3065,TMEM147-AS1,,19030,-1
3066,ENO4,,15425,15425
3067,ELF5,,6798,6798
3068,NOL10,,4340,4340
3069,GEMIN4,,13853,13853
3070,ADORA2A,,5787,5787
3071,CCT6P1,,20319,-1
3072,ZNF350,,17995,17995
3073,AL391262.1,,20320,-1
3074,CCDC146,,6763,6763
3075,AL035427.1,,20321,-1
3076,C20orf78,,20322,-1
3077,LRRC8C,,12508,12508
3078,AL589935.2,,20323,-1
3079,GLG1,,1841,1841
3080,PSMD2,,13190,13190
3081,LINC00871,,20324,-1
3082,AC116158.1,,20325,-1
3083,RNF217-AS1,,20326,-1
3084,LINC02474,,20327,-1
3085,NFIX,,217,217
3086,ANKRD52,,7568,7568
3087,IGHE,,16959,16959
3088,FAM217A,,8448,8448
3089,PLCL1,,4356,4356
3090,RNASE7,,11212,11212
3091,AL353740.1,,20328,-1
3092,IFNGR2,,9897,9897
3093,QDPR,,9053,9053
3094,RCOR1,,1800,1800
3095,RF00100,,20329,-1
3096,DAB1,,12899,12899
3097,ADAM11,,1195,1195
3098,AC114321.1,,20330,-1
3099,AL137058.3,,20331,-1
3100,SUSD1,,3264,3264
3101,AC009501.1,,20332,-1
3102,MCEE,,5327,5327
3103,AL590385.2,,20333,-1
3104,APOBEC3F,,5806,5806
3105,AC121764.1,,20334,-1
3106,PDGFB,,2186,2186
3107,ILVBL,,2942,2942
3108,CYP7B1,,12790,12790
3109,SNX31,,13036,13036
3110,PXMP4,,2442,2442
3111,RPL5P35,,20335,-1
3112,MAP2K6,,3498,3498
3113,ANAPC1,,9248,9248
3114,NUDT16P1,,20336,-1
3115,AL121772.1,,20337,-1
3116,TRPM7,,1914,1914
3117,RAPSN,,11242,11242
3118,ATP5F1A,,9141,9141
3119,OSBPL6,,1408,1408
3120,MTNR1B,,6672,6672
3121,HIST1H2BK,,18714,-1
3122,RRAS,,5615,5615
3123,BICRAL,,3954,3954
3124,AC068896.1,,20338,-1
3125,NOMO1,,2743,2743
3126,IBA57,,14180,14180
3127,RAPGEF5,,6970,6970
3128,AL035071.1,,20339,-1
3129,CMTM3,,7737,7737
3130,STX19,,13742,13742
3131,USH1C,,141,141
3132,SORCS1,,3374,3374
3133,AC106038.1,,20340,-1
3134,PPP1R42,,13658,13658
3135,TRAPPC1,,12189,12189
3136,DEPP1,,11143,11143
3137,PRKDC,,17902,17902
3138,PTMS,,9932,9932
3139,HOXB3,,4847,4847
3140,HNRNPA1P52,,20341,-1
3141,C11orf58,,3677,3677
3142,TIPIN,,1245,1245
3143,AC012073.1,,20342,-1
3144,DPM1,,2,2
3145,AL031123.2,,20343,-1
3146,MRM2,,5120,5120
3147,RN7SKP2,,20344,-1
3148,AC134043.1,,20345,-1
3149,SNORD12C,,20346,-1
3150,AC105219.2,,20347,-1
3151,LRRN3,,12842,12842
3152,NFIA,,10342,10342
3153,MYO1A,,11472,11472
3154,AC128707.1,,20348,-1
3155,AL355601.1,,20349,-1
3156,AL022324.2,,20350,-1
3157,UGT1A5,,17644,17644
3158,AC009502.1,,20351,-1
3159,UPK3BL1,,18156,18156
3160,DOCK11,,8609,8609
3161,RIPPLY3,,14414,14414
3162,PALLD,,5886,5886
3163,AC092490.1,,20352,-1
3164,CDCA8,,6677,6677
3165,TESMIN,,6400,6400
3166,RNF125,,2484,2484
3167,RGL1,,8056,8056
3168,SAP30,,10791,10791
3169,TFB2M,,10415,10415
3170,NDUFAF1,,7252,7252
3171,RRP9,,4185,4185
3172,OAZ3,,8085,8085
3173,R3HCC1,,2853,2853
3174,LINC01429,,20353,-1
3175,SGK2,,2352,2352
3176,CHST10,,4305,4305
3177,AC114954.1,,20354,-1
3178,AC245297.2,,20355,-1
3179,ZNF784,,13919,13919
3180,PKD1P6,,20356,-1
3181,MAST3,,2024,2024
3182,C3orf84,,17580,17580
3183,AP000808.1,,20357,-1
3184,AIFM2,,567,567
3185,MPHOSPH9,,679,679
3186,C12orf73,,16754,16754
3187,CEL,,12355,12355
3188,EXOC1,,1848,1848
3189,IL1RAPL1,,12041,12041
3190,ZNF236-DT,,20358,-1
3191,STC2,,4088,4088
3192,SLC28A3,,16032,16032
3193,AC132008.2,,20359,-1
3194,AL355297.4,,20360,-1
3195,RNF17,,6439,6439
3196,AL365259.1,,20361,-1
3197,MAFIP,,20362,-1
3198,AC006064.4,,20363,-1
3199,RGPD2,,14839,14839
3200,SIPA1,,17037,17037
3201,GAS2L3,,7527,7527
3202,MIR4307HG,,20364,-1
3203,C10orf143,,17597,17597
3204,NIPAL4,,12743,12743
3205,AC009948.1,,20365,-1
3206,ARSE,,9703,9703
3207,AC138696.2,,20366,-1
3208,AC239798.4,,20367,-1
3209,CNTNAP4,,9220,9220
3210,KIF27,,11057,11057
3211,RPL39P5,,20368,-1
3212,AL121753.1,,20369,-1
3213,GAREM2,,9749,9749
3214,AC009962.1,,20370,-1
3215,STAU2-AS1,,20371,-1
3216,MXD4,,5251,5251
3217,COL2A1,,7504,7504
3218,HAUS3,,17136,17136
3219,FAM25C,,20372,-1
3220,TCP11L2,,11271,11271
3221,WNT11,,1617,1617
3222,GPR75-ASB3,,20373,-1
3223,FAM214A,,603,603
3224,SEC14L4,,6507,6507
3225,DUOX1,,20374,-1
3226,AL118508.3,,20375,-1
3227,ZNF766,,15691,15691
3228,E2F1,,2440,2440
3229,BAIAP3,,183,183
3230,TRHDE,,1159,1159
3231,AIDA,,14995,14995
3232,LINC01703,,20376,-1
3233,FOXA3,,12316,12316
3234,LINC00927,,20377,-1
3235,ACBD7,,13366,13366
3236,PRPF8,,13038,13038
3237,ZC3H15,,906,906
3238,AP3B1,,6416,6416
3239,JMJD8,,10243,10243
3240,RPL23AP82,,20378,-1
3241,BEST1,,11746,11746
3242,PRR7,,6185,6185
3243,SLC35F2,,3672,3672
3244,SCRN2,,7785,7785
3245,FAM162A,,4112,4112
3246,AC010203.1,,20379,-1
3247,HEPH,,1783,1783
3248,FLI1,,9077,9077
3249,LRRC56,,10181,10181
3250,BORCS6,,15794,15794
3251,KLHDC7B,,6046,6046
3252,SLC43A1,,8822,8822
3253,GRID1,,14340,14340
3254,APOC4,,18157,18157
3255,ZNF330,,3546,3546
3256,TBX21,,1205,1205
3257,AC008813.1,,20380,-1
3258,GABRD,,15301,15301
3259,RPUSD3,,9655,9655
3260,ZNF681,,15680,15680
3261,AC022784.1,,20381,-1
3262,AC023632.5,,20382,-1
3263,AL354928.1,,20383,-1
3264,RBM39,,6157,6157
3265,AP000790.2,,20384,-1
3266,CTNNBIP1,,13721,13721
3267,AQP11,,13687,13687
3268,DNAJC3-DT,,18901,-1
3269,GGNBP1,,20385,-1
3270,TRPC4AP,,2343,2343
3271,ST13P19,,20386,-1
3272,LINC02585,,20387,-1
3273,AL359094.1,,20388,-1
3274,EEA1,,2560,2560
3275,AC010542.3,,20389,-1
3276,RPS5P2,,20390,-1
3277,APBB2,,10656,10656
3278,ASGR2,,10233,10233
3279,SCYL1,,7903,7903
3280,RIBC1,,9813,9813
3281,AC012568.1,,20391,-1
3282,TARID,,20392,-1
3283,SBF2,,6537,6537
3284,VSTM2B,,15210,15210
3285,ZNF616,,16685,16685
3286,ZMYND8,,2351,2351
3287,LACC1,,13878,13878
3288,LINC-PINT,,19237,-1
3289,AC105020.1,,20393,-1
3290,MMP10,,11424,11424
3291,LINC01158,,20394,-1
3292,PREP,,1601,1601
3293,REEP4,,11852,11852
3294,ADGRL2,,4516,4516
3295,ACP6,,10412,10412
3296,PKHD1L1,,20395,-1
3297,AC015983.2,,20396,-1
3298,SPIRE1,,6611,6611
3299,ZBTB22,,17563,17563
3300,AGO2,,5250,5250
3301,COL6A1,,7897,7897
3302,NTRK3,,7694,7694
3303,LSM5,,3192,3192
3304,C1orf210,,17891,17891
3305,KCND2,,14657,14657
3306,AC011558.1,,20397,-1
3307,GSDMD,,2841,2841
3308,TACC2,,7337,7337
3309,RPL15,,18632,-1
3310,VSIG1,,2494,2494
3311,CPNE4,,15729,15729
3312,UBA52,,17323,17323
3313,ST8SIA5,,2478,2478
3314,AL137058.2,,20398,-1
3315,RPF2,,16031,16031
3316,AL161725.1,,20399,-1
3317,UGT2B26P,,20400,-1
3318,AL049555.1,,20401,-1
3319,GOLIM4,,12989,12989
3320,CCDC26,,20402,-1
3321,FBXO8,,10799,10799
3322,AC010320.2,,20403,-1
3323,GABRE,,2572,2572
3324,LINC02492,,20404,-1
3325,CFAP74,,7946,7946
3326,SNED1,,10406,10406
3327,MYC,,7113,7113
3328,MORF4L1P4,,20405,-1
3329,ZNF561-AS1,,19291,-1
3330,PDZD8,,11177,11177
3331,AC135782.1,,20406,-1
3332,LIMD2,,7012,7012
3333,DBNDD2,,17775,17775
3334,EXOC5,,1076,1076
3335,LRCH3,,14984,14984
3336,ELP5,,12238,12238
3337,ITGA2,,10819,10819
3338,TMEM51,,12560,12560
3339,AC073050.1,,20407,-1
3340,LINC01105,,20408,-1
3341,PRR5L,,6793,6793
3342,LINC02026,,20409,-1
3343,PRKCA-AS1,,20410,-1
3344,DNAJC2,,3098,3098
3345,CD27-AS1,,20411,-1
3346,IGSF9B,,1470,1470
3347,AC073896.4,,20412,-1
3348,IYD,,233,233
3349,ADRA1B,,12218,12218
3350,NT5M,,16809,16809
3351,TIGD7,,7753,7753
3352,FLG,,8127,8127
3353,FGFRL1,,5705,5705
3354,ANKRD65,,17538,17538
3355,RMRP,,20413,-1
3356,TGM1,,1909,1909
3357,RER1,,9761,9761
3358,SERPINB9,,12303,12303
3359,AC243919.1,,20414,-1
3360,H2AFX,,15452,15452
3361,MAP2K4P1,,20415,-1
3362,CHD2,,12932,12932
3363,HMGCL,,4540,4540
3364,PKIA-AS1,,20416,-1
3365,RABEPK,,7100,7100
3366,ELF3-AS1,,20417,-1
3367,ZNF771,,13928,13928
3368,TNFRSF12A,,128,128
3369,TSEN54,,14227,14227
3370,TAMM41,,8259,8259
3371,TMEM255A,,5438,5438
3372,PCDHGA12,,17883,17883
3373,LYPD6B,,8945,8945
3374,QRSL1P2,,20418,-1
3375,AL357140.3,,20419,-1
3376,ZMYM2,,5019,5019
3377,FIRRE,,20420,-1
3378,BBX,,4151,4151
3379,TDRKH-AS1,,20421,-1
3380,AC092123.1,,20422,-1
3381,HERC3,,7409,7409
3382,NAV3,,990,990
3383,EPHX4,,12633,12633
3384,ACTN1-AS1,,20423,-1
3385,COL28A1,,17193,17193
3386,IL20RB,,13088,13088
3387,MGMT,,12272,12272
3388,AQP5,,10214,10214
3389,CAV2,,3126,3126
3390,DVL2,,69,69
3391,STK16,,4328,4328
3392,COMMD10,,8417,8417
3393,POGLUT1,,10549,10549
3394,AC011477.4,,20424,-1
3395,COL5A1-AS1,,20425,-1
3396,AL359715.3,,20426,-1
3397,CRNDE,,18959,-1
3398,IL31RA,,10914,10914
3399,AC010328.3,,20427,-1
3400,APOOL,,9444,9444
3401,AC008443.1,,18703,-1
3402,DICER1,,2297,2297
3403,THUMPD2,,7306,7306
3404,AP003400.1,,20428,-1
3405,LINC01580,,20429,-1
3406,HMGN2P46,,20430,-1
3407,KLHL8,,8357,8357
3408,AP001628.1,,20431,-1
3409,PAOX,,8789,8789
3410,AC117382.2,,20432,-1
3411,HOXB6,,3426,3426
3412,AC026471.4,,20433,-1
3413,SNHG15,,18748,-1
3414,AC096759.1,,20434,-1
3415,MCCC1,,1365,1365
3416,STAG3L2,,20435,-1
3417,ZCWPW1,,1383,1383
3418,AC019257.8,,20436,-1
3419,AC090371.2,,20437,-1
3420,C5,,3257,3257
3421,AC002480.2,,20438,-1
3422,RALY,,5565,5565
3423,TMPRSS4,,7219,7219
3424,LINC01958,,20439,-1
3425,AC087276.2,,20440,-1
3426,MED13,,3425,3425
3427,PLA2G15,,2673,2673
3428,AC092652.1,,20441,-1
3429,ATE1-AS1,,20442,-1
3430,TPGS1,,7878,7878
3431,SIM1,,3900,3900
3432,NAIF1,,12437,12437
3433,ACAD11,,17646,17646
3434,CD2AP,,16183,16183
3435,APOD,,15580,15580
3436,STKLD1,,16416,16416
3437,SLC25A29,,15938,15938
3438,AC027807.1,,20443,-1
3439,ABCG2,,4690,4690
3440,LAMB3,,15881,15881
3441,FZD9,,15513,15513
3442,CBFA2T3,,5971,5971
3443,AC011773.3,,20444,-1
3444,FLVCR1-DT,,18583,-1
3445,FABP3,,5026,5026
3446,AL121790.2,,20445,-1
3447,DSCR9,,20446,-1
3448,SNRPA1,,6268,6268
3449,RHOF,,7581,7581
3450,LARP4,,10217,10217
3451,PSORS1C1,,16667,16667
3452,IER5,,10405,10405
3453,METTL21A,,8239,8239
3454,PLA2G4B,,17750,17750
3455,FRG1CP,,20447,-1
3456,TMEM44,,8322,8322
3457,AL160191.1,,20448,-1
3458,GALNT14,,9780,9780
3459,MRPS7,,18999,-1
3460,AC022568.1,,20449,-1
3461,SSC5D,,13926,13926
3462,FGFR4,,10129,10129
3463,FAM110B,,11995,11995
3464,AC079150.1,,20450,-1
3465,NRSN2-AS1,,20451,-1
3466,RNF180,,10830,10830
3467,TAB3,,9730,9730
3468,Z92544.2,,20452,-1
3469,LINC02574,,20453,-1
3470,AL358781.1,,20454,-1
3471,AC069234.2,,20455,-1
3472,FBXL19-AS1,,20456,-1
3473,SLC22A1,,13164,13164
3474,LINC02357,,20457,-1
3475,DOK6,,16898,16898
3476,SLC2A13,,9010,9010
3477,BAK1,,471,471
3478,SOX4,,5383,5383
3479,HLA-DPB2,,20458,-1
3480,PARP10,,13732,13732
3481,RAMP3,,5119,5119
3482,MAPKAPK5,,1751,1751
3483,IRGM,,17603,17603
3484,AL031599.1,,20459,-1
3485,AL592221.1,,20460,-1
3486,PCED1A,,6375,6375
3487,TMEM68,,11721,11721
3488,GUK1,,8147,8147
3489,METTL7A,,14859,14859
3490,HLA-F,,20461,-1
3491,COG8.1,,20462,-1
3492,MCTP2,,7700,7700
3493,KLF12,,4700,4700
3494,SRP72,,13118,13118
3495,LINC01419,,20463,-1
3496,SLC5A11,,9878,9878
3497,ANKRD55,,10915,10915
3498,WDR72,,11369,11369
3499,PRRT3-AS1,,20464,-1
3500,HIST1H2BE,,19133,-1
3501,SPINT1-AS1,,20465,-1
3502,DOT1L,,2897,2897
3503,AP003086.1,,20466,-1
3504,SRSF1,,7004,7004
3505,AC008662.1,,20467,-1
3506,IFT27,,2208,2208
3507,AL359918.1,,20468,-1
3508,TNFRSF13C,,9996,9996
3509,TPR,,605,605
3510,DUSP9,,6126,6126
3511,BACE2,,14244,14244
3512,PEX5L,,4184,4184
3513,AC091182.2,,20469,-1
3514,NDRG4,,2662,2662
3515,RBBP8,,2489,2489
3516,ZSWIM4,,6283,6283
3517,RPL17,,19011,-1
3518,AC010435.1,,20470,-1
3519,IL20RA,,359,359
3520,CRACR2B,,13594,13594
3521,RAP2C-AS1,,20471,-1
3522,AL451164.1,,20472,-1
3523,AC018641.1,,20473,-1
3524,USE1,,694,694
3525,LINC02008,,20474,-1
3526,SLC10A3,,5667,5667
3527,LAP3,,21,21
3528,AC090114.1,,20475,-1
3529,NBPF21P,,20476,-1
3530,AC006511.5,,20477,-1
3531,ZNF271P,,20478,-1
3532,GLDC,,13705,13705
3533,SRD5A3-AS1,,20479,-1
3534,CNTF,,20480,-1
3535,FAM129B,,20481,-1
3536,STAT6,,11478,11478
3537,ANAPC10,,10813,10813
3538,WDR75,,4278,4278
3539,EREG,,5404,5404
3540,AC106744.1,,20482,-1
3541,FAP,,1367,1367
3542,CASC20,,20483,-1
3543,AC091117.2,,20484,-1
3544,FGD3,,5681,5681
3545,CDS2,,2411,2411
3546,C1D,,15964,15964
3547,SPRY2,,6957,6957
3548,DPY19L4,,9560,9560
3549,BMPER,,10934,10934
3550,AP001043.1,,20485,-1
3551,AC008105.1,,20486,-1
3552,DENND1A,,4754,4754
3553,ZFP2,,16454,16454
3554,SMIM26,,17493,17493
3555,DMKN,,10174,10174
3556,ZFAND2B,,9837,9837
3557,GXYLT1P3,,20487,-1
3558,ZNF70,,15318,15318
3559,RBM14-RBM4,,19170,-1
3560,PMFBP1,,4673,4673
3561,PIP4P1,,11208,11208
3562,RNU2-3P,,20488,-1
3563,HMGN4,,14374,14374
3564,SOCS6,,12329,12329
3565,ZNF614,,7942,7942
3566,AL513318.2,,20489,-1
3567,AL354793.1,,20490,-1
3568,OLFM2,,2938,2938
3569,SKIL,,7028,7028
3570,DHPS,,1955,1955
3571,ZNF222,,9990,9990
3572,AL110292.1,,20491,-1
3573,LINC01762,,20492,-1
3574,AGAP12P,,20493,-1
3575,LINC01250,,20494,-1
3576,HK1,,9607,9607
3577,C16orf46,,11383,11383
3578,ZNF45,,5338,5338
3579,PAPSS2,,16325,16325
3580,ZNF674-AS1,,20495,-1
3581,PDZD2,,6498,6498
3582,AC244517.1,,20496,-1
3583,SCGB3A2,,10846,10846
3584,AC145207.2,,20497,-1
3585,SLC25A43,,1353,1353
3586,SMARCE1,,1191,1191
3587,ALDH6A1,,4788,4788
3588,EMC6,,5738,5738
3589,OR8D4,,14128,14128
3590,SFXN3,,3345,3345
3591,GJB5,,15619,15619
3592,PATL2,,17438,17438
3593,TBC1D19,,3568,3568
3594,FTH1,,11747,11747
3595,TNK1,,13047,13047
3596,AC024267.2,,20498,-1
3597,AL691420.1,,20499,-1
3598,SMS,,2556,2556
3599,AC007040.2,,20500,-1
3600,AC090709.1,,20501,-1
3601,TRPA1,,2808,2808
3602,ABHD12,,2345,2345
3603,AP000904.1,,20502,-1
3604,GCSH,,7736,7736
3605,TIRAP,,8935,8935
3606,SNIP1,,10712,10712
3607,AC011247.2,,20503,-1
3608,FAM241B,,12453,12453
3609,KIF4A,,1842,1842
3610,AC142472.1,,20504,-1
3611,AC002454.1,,20505,-1
3612,EMD,,2551,2551
3613,HIBCH,,16197,16197
3614,AL391056.1,,20506,-1
3615,AC025254.1,,20507,-1
3616,SPRED2,,16247,16247
3617,FBXL7,,14492,14492
3618,MCUB,,74,74
