local_index,gene_symbol,ensembl_id,global_index,output_index
2307,PSMC1,,2307,2307
2308,PAPLN,,2308,2308
2309,PPP4R3A,,2309,2309
2310,C14orf93,,2310,2310
2311,PSMB5,,2311,2311
2312,YY1,,2312,2312
2313,ACIN1,,2313,2313
2314,CCNB1IP1,,2314,2314
2315,TRIP11,,2315,2315
2316,APEX1,,2316,2316
2317,EFS,,2317,2317
2318,ARHGAP5,,2318,2318
2319,CINP,,2319,2319
2320,DHRS2,,2320,2320
2321,SRP54,,2321,2321
2322,CPNE6,,2322,2322
2323,CHD8,,2323,2323
2324,PCK2,,2324,2324
2325,PRORP,,2325,2325
2326,DCAF11,,2326,2326
2327,NFKBIA,,2327,2327
2328,EMC9,,2328,2328
2329,PSME2,,2329,2329
2330,BRMS1L,,2330,2330
2331,REC8,,2331,2331
2332,TM9SF1,,2332,2332
2333,SEC23A,,2333,2333
2334,GMPR2,,2334,2334
2335,PNN,,2335,2335
2336,RABGGTA,,2336,2336
2337,NFATC4,,2337,2337
2338,PLTP,,2338,2338
2339,PCIF1,,2339,2339
2340,GSS,,2340,2340
2341,MMP9,,2341,2341
2342,VSX1,,2342,2342
2343,TRPC4AP,,2343,2343
2344,PYGB,,2344,2344
2345,ABHD12,,2345,2345
2346,PROCR,,2346,2346
2347,GINS1,,2347,2347
2348,NINL,,2348,2348
2349,CD40,,2349,2349
2350,UQCC1,,2350,2350
2351,ZMYND8,,2351,2351
2352,SGK2,,2352,2352
2353,IFT52,,2353,2353
2354,MYBL2,,2354,2354
2355,R3HDML,,2355,2355
2356,HNF4A,,2356,2356
2357,NDRG3,,2357,2357
2358,SLA2,,2358,2358
2359,RAB5IF,,2359,2359
2360,NFATC2,,2360,2360
2361,RIMS4,,2361,2361
2362,PABPC1L,,2362,2362
2363,STK4,,2363,2363
2364,SALL4,,2364,2364
2365,ADNP,,2365,2365
2366,PFDN4,,2366,2366
2367,DOK5,,2367,2367
2368,CSTF1,,2368,2368
2369,BMP7,,2369,2369
2370,RAE1,,2370,2370
2371,TPD52L2,,2371,2371
2372,DNAJC5,,2372,2372
2373,NELFCD,,2373,2373
2374,CTSZ,,2374,2374
2375,PRPF6,,2375,2375
2376,TUBB1,,2376,2376
2377,PRELID3B,,2377,2377
2378,HRH3,,2378,2378
2379,MTG2,,2379,2379
2380,PSMA7,,2380,2380
2381,SLCO4A1,,2381,2381
2382,NTSR1,,2382,2382
2383,MRGBP,,2383,2383
2384,TCFL5,,2384,2384
2385,DIDO1,,2385,2385
2386,GID8,,2386,2386
2387,SLC17A9,,2387,2387
2388,BIRC7,,2388,2388
2389,NKAIN4,,2389,2389
2390,ARFGAP1,,2390,2390
2391,AVP,,2391,2391
2392,COL20A1,,2392,2392
2393,CHRNA4,,2393,2393
2394,EEF1A2,,2394,2394
2395,PTK6,,2395,2395
2396,GMEB2,,2396,2396
2397,C20orf27,,2397,2397
2398,SPEF1,,2398,2398
2399,CDC25B,,2399,2399
2400,ISM1,,2400,2400
2401,RNF24,,2401,2401
2402,ARFRP1,,2402,2402
2403,NDUFAF5,,2403,2403
2404,SEL1L2,,2404,2404
2405,TRIB3,,2405,2405
2406,RASSF2,,2406,2406
2407,CSNK2A1,,2407,2407
2408,SLC52A3,,2408,2408
2409,ANGPT4,,2409,2409
2410,RSPO4,,2410,2410
2411,CDS2,,2411,2411
2412,HM13,,2412,2412
2413,SNPH,,2413,2413
2414,MYLK2,,2414,2414
2415,SIRPB1,,2415,2415
2416,SEC23B,,2416,2416
2417,FERMT1,,2417,2417
2418,HAO1,,2418,2418
2419,PDYN,,2419,2419
2420,CCM2L,,2420,2420
2421,PLCB4,,2421,2421
2422,MYL9,,2422,2422
2423,HCK,,2423,2423
2424,TM9SF4,,2424,2424
2425,TLDC2,,2425,2425
2426,CRNKL1,,2426,2426
2427,POFUT1,,2427,2427
2428,SAMHD1,,2428,2428
2429,PAK5,,2429,2429
2430,KIF3B,,2430,2430
2431,NOP56,,2431,2431
2432,MANBAL,,2432,2432
2433,IDH3B,,2433,2433
2434,MAPRE1,,2434,2434
2435,JAG1,,2435,2435
2436,CDK5RAP1,,2436,2436
2437,SNTA1,,2437,2437
2438,OXT,,2438,2438
2439,TTI1,,2439,2439
2440,E2F1,,2440,2440
2441,RPRD1B,,2441,2441
2442,PXMP4,,2442,2442
2443,CHMP4B,,2443,2443
2444,BPI,,2444,2444
2445,CST9L,,2445,2445
2446,SLC32A1,,2446,2446
2447,CST3,,2447,2447
2448,ASIP,,2448,2448
2449,CST4,,2449,2449
2450,ACTR5,,2450,2450
2451,WFDC2,,2451,2451
2452,AHCY,,2452,2452
2453,PPP1R16B,,2453,2453
2454,SPINT3,,2454,2454
2455,FAM83D,,2455,2455
2456,EPPIN,,2456,2456
2457,DHX35,,2457,2457
2458,DNTTIP1,,2458,2458
2459,MAP1LC3A,,2459,2459
2460,SYNDIG1,,2460,2460
2461,PIGU,,2461,2461
2462,TNNC2,,2462,2462
2463,ACOT8,,2463,2463
2464,APMAP,,2464,2464
2465,CELF4,,2465,2465
2466,ZNF516,,2466,2466
2467,CDH20,,2467,2467
2468,ADNP2,,2468,2468
2469,RBFA,,2469,2469
2470,USP14,,2470,2470
2471,VAPA,,2471,2471
2472,METTL4,,2472,2472
2473,LPIN2,,2473,2473
2474,SMCHD1,,2474,2474
2475,MYOM1,,2475,2475
2476,MYL12A,,2476,2476
2477,CEP76,,2477,2477
2478,ST8SIA5,,2478,2478
2479,CEP192,,2479,2479
2480,RNMT,,2480,2480
2481,SMAD7,,2481,2481
2482,LIPG,,2482,2482
2483,LAMA1,,2483,2483
2484,RNF125,,2484,2484
2485,ANKRD12,,2485,2485
2486,NOL4,,2486,2486
2487,POLI,,2487,2487
2488,MIB1,,2488,2488
2489,RBBP8,,2489,2489
2490,RIOK3,,2490,2490
2491,CSTF2,,2491,2491
2492,H2BFM,,2492,2492
2493,MXRA5,,2493,2493
2494,VSIG1,,2494,2494
2495,PSMD10,,2495,2495
2496,ATG4A,,2496,2496
2497,STS,,2497,2497
2498,TBL1X,,2498,2498
2499,GPR143,,2499,2499
2500,PGRMC1,,2500,2500
2501,POLA1,,2501,2501
2502,MID1,,2502,2502
2503,NKAP,,2503,2503
2504,RHOXF1,,2504,2504
2505,NXT2,,2505,2505
2506,GUCY2F,,2506,2506
2507,ATP1B4,,2507,2507
2508,ALG13,,2508,2508
2509,PRPS2,,2509,2509
2510,TLR8,,2510,2510
2511,MOSPD1,,2511,2511
2512,AMMECR1,,2512,2512
2513,CHRDL1,,2513,2513
2514,WDR13,,2514,2514
2515,SUV39H1,,2515,2515
2516,PAGE4,,2516,2516
2517,SRPX,,2517,2517
2518,GLRA2,,2518,2518
2519,XIAP,,2519,2519
2520,STAG2,,2520,2520
2521,ATP11C,,2521,2521
2522,MCF2,,2522,2522
2523,F9,,2523,2523
2524,ABCD1,,2524,2524
2525,CCDC22,,2525,2525
2526,CACNA1F,,2526,2526
2527,SYP,,2527,2527
2528,PLP2,,2528,2528
2529,BMX,,2529,2529
2530,LUZP4,,2530,2530
2531,PLS3,,2531,2531
2532,NAA10,,2532,2532
2533,RENBP,,2533,2533
2534,ELF4,,2534,2534
2535,SMARCA1,,2535,2535
2536,MTMR8,,2536,2536
2537,ASB9,,2537,2537
2538,ZC3H12B,,2538,2538
2539,RBBP7,,2539,2539
2540,PPP1R2C,,2540,2540
2541,KCND1,,2541,2541
2542,OPN1LW,,2542,2542
2543,SLC25A14,,2543,2543
2544,FMR1,,2544,2544
2545,PIM2,,2545,2545
2546,SCML2,,2546,2546
2547,SLC35A2,,2547,2547
2548,PQBP1,,2548,2548
2549,RS1,,2549,2549
2550,PCSK1N,,2550,2550
2551,EMD,,2551,2551
2552,TAZ,,2552,2552
2553,PGK1,,2553,2553
2554,GATA1,,2554,2554
2555,MAGT1,,2555,2555
2556,SMS,,2556,2556
2557,PHEX,,2557,2557
2558,UBL4A,,2558,2558
2559,CD99L2,,2559,2559
2560,EEA1,,2560,2560
2561,RP2,,2561,2561
2562,JADE3,,2562,2562
2563,CDK16,,2563,2563
2564,USP11,,2564,2564
2565,PCYT1B,,2565,2565
2566,BRS3,,2566,2566
2567,HTATSF1,,2567,2567
2568,VGLL1,,2568,2568
2569,CD40LG,,2569,2569
2570,TIMP1,,2570,2570
2571,KLHL4,,2571,2571
2572,GABRE,,2572,2572
2573,PCDH11X,,2573,2573
2574,FGD1,,2574,2574
2575,PIN4,,2575,2575
2576,PORCN,,2576,2576
2577,ITIH6,,2577,2577
2578,MAGED2,,2578,2578
2579,RBM3,,2579,2579
2580,KLF8,,2580,2580
2581,SRPX2,,2581,2581
2582,SYTL4,,2582,2582
2583,ZDHHC15,,2583,2583
2584,CENPI,,2584,2584
2585,DRP2,,2585,2585
2586,TAF7L,,2586,2586
2587,PBDC1,,2587,2587
2588,GLA,,2588,2588
2589,ARMCX3,,2589,2589
2590,BEX4,,2590,2590
2591,RUBCNL,,2591,2591
2592,NALCN,,2592,2592
2593,FGF14,,2593,2593
2594,HTR2A,,2594,2594
2595,NDFIP2,,2595,2595
2596,TNFSF13B,,2596,2596
2597,FNDC3A,,2597,2597
2598,MLNR,,2598,2598
2599,CDADC1,,2599,2599
2600,CAB39L,,2600,2600
2601,KLF5,,2601,2601
2602,STK24,,2602,2602
2603,ACP5,,2603,2603
2604,DNAJC3,,2604,2604
2605,UGGT2,,2605,2605
2606,ARHGEF7,,2606,2606
2607,FGF9,,2607,2607
2608,SGCG,,2608,2608
2609,PARP4,,2609,2609
2610,SUPT20H,,2610,2610
2611,SLC25A15,,2611,2611
2612,KPNA3,,2612,2612
2613,FLT1,,2613,2613
2614,RGCC,,2614,2614
2615,VWA8,,2615,2615
2616,DGKH,,2616,2616
2617,KATNAL1,,2617,2617
2618,INTS6,,2618,2618
2619,ACOD1,,2619,2619
2620,DHRS12,,2620,2620
2621,MEDAG,,2621,2621
2622,TSC22D1,,2622,2622
2623,CLN5,,2623,2623
2624,OLFM4,,2624,2624
2625,MSLN,,2625,2625
2626,MGRN1,,2626,2626
2627,ZNF629,,2627,2627
2628,TRADD,,2628,2628
2629,HSF4,,2629,2629
2630,CORO1A,,2630,2630
2631,MAPK3,,2631,2631
2632,GDPD3,,2632,2632
2633,ELMO3,,2633,2633
2634,MT4,,2634,2634
2635,PHKB,,2635,2635
2636,LYRM1,,2636,2636
2637,NUTF2,,2637,2637
2638,NUP93,,2638,2638
2639,CENPT,,2639,2639
2640,TSNAXIP1,,2640,2640
2641,NFAT5,,2641,2641
2642,LONP2,,2642,2642
2643,N4BP1,,2643,2643
2644,CBLN1,,2644,2644
2645,ARL2BP,,2645,2645
2646,PLLP,,2646,2646
2647,ZNF423,,2647,2647
2648,CCL22,,2648,2648
2649,DHODH,,2649,2649
2650,CCL17,,2650,2650
2651,CTCF,,2651,2651
2652,ACD,,2652,2652
2653,POLR2C,,2653,2653
2654,PARD6A,,2654,2654
2655,ZNF821,,2655,2655
2656,MMP15,,2656,2656
2657,USB1,,2657,2657
2658,CYB5B,,2658,2658
2659,CCDC113,,2659,2659
2660,PRSS54,,2660,2660
2661,NME3,,2661,2661
2662,NDRG4,,2662,2662
2663,PSMD7,,2663,2663
2664,SETD6,,2664,2664
2665,SLC38A7,,2665,2665
2666,VAC14,,2666,2666
2667,HAS3,,2667,2667
2668,TANGO6,,2668,2668
2669,COG4,,2669,2669
2670,SMPD3,,2670,2670
2671,SLC7A6OS,,2671,2671
2672,SLC7A6,,2672,2672
2673,PLA2G15,,2673,2673
2674,ESRP2,,2674,2674
2675,FA2H,,2675,2675
2676,WDR59,,2676,2676
2677,MON1B,,2677,2677
2678,CMC2,,2678,2678
2679,AXIN1,,2679,2679
2680,HCFC1R1,,2680,2680
2681,NPRL3,,2681,2681
2682,MLYCD,,2682,2682
2683,MPG,,2683,2683
2684,NECAB2,,2684,2684
2685,HSDL1,,2685,2685
2686,TAF1C,,2686,2686
2687,NAGPA,,2687,2687
2688,WFDC1,,2688,2688
2689,SEC14L5,,2689,2689
2690,COTL1,,2690,2690
2691,USP10,,2691,2691
2692,CRISPLD2,,2692,2692
2693,TSC2,,2693,2693
2694,ZNF500,,2694,2694
2695,NME4,,2695,2695
2696,ABCC1,,2696,2696
2697,LMF1,,2697,2697
2698,FOXF1,,2698,2698
2699,CIAO3,,2699,2699
2700,MTHFSD,,2700,2700
2701,CLCN7,,2701,2701
2702,HAGHL,,2702,2702
2703,ANTKMT,,2703,2703
2704,SLC7A5,,2704,2704
2705,METRN,,2705,2705
2706,FBXO31,,2706,2706
2707,STUB1,,2707,2707
2708,RHBDL1,,2708,2708
2709,NUBP1,,2709,2709
2710,UBE2I,,2710,2710
2711,ZP2,,2711,2711
2712,MEFV,,2712,2712
2713,CRYM,,2713,2713
2714,EEF2K,,2714,2714
2715,CAPN15,,2715,2715
2716,PIEZO1,,2716,2716
2717,GSPT1,,2717,2717
2718,ZNF174,,2718,2718
2719,CLUAP1,,2719,2719
2720,UBFD1,,2720,2720
2721,PRSS33,,2721,2721
2722,EARS2,,2722,2722
2723,ELOB,,2723,2723
2724,GGA2,,2724,2724
2725,AQP8,,2725,2725
2726,CPPED1,,2726,2726
2727,USP31,,2727,2727
2728,HMOX2,,2728,2728
2729,DNAJA3,,2729,2729
2730,BFAR,,2730,2730
2731,SALL1,,2731,2731
2732,TOX3,,2732,2732
2733,RBL2,,2733,2733
2734,QPRT,,2734,2734
2735,XYLT1,,2735,2735
2736,PYCARD,,2736,2736
2737,RPGRIP1L,,2737,2737
2738,MAZ,,2738,2738
2739,STX4,,2739,2739
2740,CDIPT,,2740,2740
2741,BCKDK,,2741,2741
2742,KAT8,,2742,2742
2743,NOMO1,,2743,2743
2744,IL21R,,2744,2744
2745,SYT17,,2745,2745
2746,TMC5,,2746,2746
2747,CCP110,,2747,2747
2748,VPS35L,,2748,2748
2749,SLC6A2,,2749,2749
2750,RNF40,,2750,2750
2751,KNOP1,,2751,2751
2752,AQP9,,2752,2752
2753,AAGAB,,2753,2753
2754,IQCH,,2754,2754
2755,LACTB,,2755,2755
2756,CORO2B,,2756,2756
2757,CSK,,2757,2757
2758,HERC1,,2758,2758
2759,TRIP4,,2759,2759
2760,MTFMT,,2760,2760
2761,RASL12,,2761,2761
2762,AP3B2,,2762,2762
2763,ACSBG1,,2763,2763
2764,IGDCC4,,2764,2764
2765,RAB11A,,2765,2765
2766,CTSH,,2766,2766
2767,TTC23,,2767,2767
2768,CD276,,2768,2768
2769,FAH,,2769,2769
2770,CEMIP,,2770,2770
2771,RPAP1,,2771,2771
2772,HOMER2,,2772,2772
2773,EHD4,,2773,2773
2774,TMEM87A,,2774,2774
2775,ZNF106,,2775,2775
2776,CEP152,,2776,2776
2777,ATP8B4,,2777,2777
2778,OCA2,,2778,2778
2779,DTWD1,,2779,2779
2780,TGM5,,2780,2780
2781,FAM189A1,,2781,2781
2782,GABPB1,,2782,2782
2783,TJP1,,2783,2783
2784,BMF,,2784,2784
2785,DMXL2,,2785,2785
2786,SCG3,,2786,2786
2787,EIF3J,,2787,2787
2788,SPG11,,2788,2788
2789,RHOV,,2789,2789
2790,VPS18,,2790,2790
2791,OIP5,,2791,2791
2792,SLC30A4,,2792,2792
2793,BLOC1S6,,2793,2793
2794,MYEF2,,2794,2794
2795,SGK3,,2795,2795
2796,PDGFRL,,2796,2796
2797,CSPP1,,2797,2797
2798,ZDHHC2,,2798,2798
2799,BRF2,,2799,2799
2800,TRIM35,,2800,2800
2801,ZFAND1,,2801,2801
2802,CA2,,2802,2802
2803,FZD3,,2803,2803
2804,INTS9,,2804,2804
2805,RIPK2,,2805,2805
2806,EYA1,,2806,2806
2807,NBN,,2807,2807
2808,TRPA1,,2808,2808
2809,CPQ,,2809,2809
2810,DECR1,,2810,2810
2811,CALB1,,2811,2811
2812,IMPAD1,,2812,2812
2813,SFRP1,,2813,2813
2814,LAPTM4B,,2814,2814
2815,UBE2W,,2815,2815
2816,POP1,,2816,2816
2817,NIPAL2,,2817,2817
2818,IKBKB,,2818,2818
2819,PLAT,,2819,2819
2820,JPH1,,2820,2820
2821,DKK4,,2821,2821
2822,STK3,,2822,2822
2823,GDAP1,,2823,2823
2824,RAB2A,,2824,2824
2825,EIF3E,,2825,2825
2826,EMC2,,2826,2826
2827,ESRP1,,2827,2827
2828,CCN4,,2828,2828
2829,NDRG1,,2829,2829
2830,ZC2HC1A,,2830,2830
2831,IL7,,2831,2831
2832,STMN2,,2832,2832
2833,ARMC1,,2833,2833
2834,TRPS1,,2834,2834
2835,SPAG1,,2835,2835
2836,CHRAC1,,2836,2836
2837,NCALD,,2837,2837
2838,SNX16,,2838,2838
2839,GML,,2839,2839
2840,UBR5,,2840,2840
2841,GSDMD,,2841,2841
2842,TSTA3,,2842,2842
2843,PYCR3,,2843,2843
2844,ANXA13,,2844,2844
2845,SQLE,,2845,2845
2846,SH2D4A,,2846,2846
2847,INTS10,,2847,2847
2848,ERI1,,2848,2848
2849,SLC39A14,,2849,2849
2850,MTMR9,,2850,2850
2851,LEPROTL1,,2851,2851
2852,DCTN6,,2852,2852
2853,R3HCC1,,2853,2853
2854,GSR,,2854,2854
2855,TNFRSF10A,,2855,2855
2856,UBXN8,,2856,2856
2857,PPP2CB,,2857,2857
2858,ERICH1,,2858,2858
2859,NEFM,,2859,2859
2860,TUSC3,,2860,2860
2861,ARHGEF10,,2861,2861
2862,KLHDC4,,2862,2862
2863,MCM4,,2863,2863
2864,ADAM2,,2864,2864
2865,KCTD9,,2865,2865
2866,FGL1,,2866,2866
2867,ASAH1,,2867,2867
2868,BNIP3L,,2868,2868
2869,MAN2B1,,2869,2869
2870,KCNN4,,2870,2870
2871,TULP2,,2871,2871
2872,NUCB1,,2872,2872
2873,DHDH,,2873,2873
2874,GYS1,,2874,2874
2875,MAP4K1,,2875,2875
2876,ECH1,,2876,2876
2877,HNRNPL,,2877,2877
2878,NFKBIB,,2878,2878
2879,LHB,,2879,2879
2880,CGB3,,2880,2880
2881,TUBB4A,,2881,2881
2882,SARS2,,2882,2882
2883,KCNA7,,2883,2883
2884,SNRNP70,,2884,2884
2885,CLPTM1,,2885,2885
2886,RELB,,2886,2886
2887,CLASRP,,2887,2887
2888,LIN7B,,2888,2888
2889,PPP1R37,,2889,2889
2890,FCGRT,,2890,2890
2891,PIH1D1,,2891,2891
2892,CKM,,2892,2892
2893,ARHGEF18,,2893,2893
2894,PPP1R13L,,2894,2894
2895,PEX11G,,2895,2895
2896,ERCC2,,2896,2896
2897,DOT1L,,2897,2897
2898,PLEKHJ1,,2898,2898
2899,SLC17A7,,2899,2899
2900,RNASEH2A,,2900,2900
2901,KLC3,,2901,2901
2902,CD37,,2902,2902
2903,SF3A2,,2903,2903
2904,AMH,,2904,2904
2905,DKKL1,,2905,2905
2906,LYL1,,2906,2906
2907,OAZ1,,2907,2907
2908,TRMT1,,2908,2908
2909,STX10,,2909,2909
2910,RETN,,2910,2910
2911,FCER2,,2911,2911
2912,DMPK,,2912,2912
2913,CLEC4M,,2913,2913
2914,RSPH6A,,2914,2914
2915,TBC1D17,,2915,2915
2916,IL4I1,,2916,2916
2917,TLE6,,2917,2917
2918,CCDC130,,2918,2918
2919,PTOV1,,2919,2919
2920,TLE5,,2920,2920
2921,NOVA2,,2921,2921
2922,SGTA,,2922,2922
2923,LILRB1,,2923,2923
2924,MED25,,2924,2924
2925,LILRA1,,2925,2925
2926,SNAPC2,,2926,2926
2927,C19orf53,,2927,2927
2928,TIMM44,,2928,2928
2929,CCDC61,,2929,2929
2930,IL27RA,,2930,2930
2931,ASF1B,,2931,2931
2932,TNNT1,,2932,2932
2933,VRK3,,2933,2933
2934,FAM32A,,2934,2934
2935,PPP6R1,,2935,2935
2936,C19orf44,,2936,2936
2937,MED26,,2937,2937
2938,OLFM2,,2938,2938
2939,RASAL3,,2939,2939
2940,AKAP8,,2940,2940
2941,EPHX3,,2941,2941
2942,ILVBL,,2942,2942
2943,ZNF419,,2943,2943
2944,SYDE1,,2944,2944
2945,CASP14,,2945,2945
2946,SLC1A6,,2946,2946
2947,AURKC,,2947,2947
2948,POP4,,2948,2948
2949,CCNE1,,2949,2949
2950,URI1,,2950,2950
2951,PDCD5,,2951,2951
2952,ANKRD27,,2952,2952
2953,TIMM50,,2953,2953
2954,LGALS13,,2954,2954
2955,FBL,,2955,2955
2956,DYRK1B,,2956,2956
2957,CLC,,2957,2957
2958,CNTD2,,2958,2958
2959,GPI,,2959,2959
2960,AKT2,,2960,2960
2961,PLD3,,2961,2961
2962,PRX,,2962,2962
2963,PIAS4,,2963,2963
2964,NUMBL,,2964,2964
2965,EBI3,,2965,2965
2966,YJU2,,2966,2966
2967,SHD,,2967,2967
2968,TBCB,,2968,2968
2969,FSD1,,2969,2969
2970,POLR2I,,2970,2970
2971,OVOL3,,2971,2971
2972,CLIP3,,2972,2972
2973,ZFR2,,2973,2973
2974,SLC1A5,,2974,2974
2975,PRKD2,,2975,2975
2976,TJP3,,2976,2976
2977,APLP1,,2977,2977
2978,CACTIN,,2978,2978
2979,CCDC9,,2979,2979
2980,HNRNPUL1,,2980,2980
2981,FZR1,,2981,2981
2982,BBC3,,2982,2982
2983,TGFB1,,2983,2983
2984,DENND3,,2984,2984
2985,DMAC2,,2985,2985
2986,CEACAM4,,2986,2986
2987,PLIN3,,2987,2987
2988,MYH14,,2988,2988
2989,SIGLEC8,,2989,2989
2990,CD79A,,2990,2990
2991,LIM2,,2991,2991
2992,ICAM4,,2992,2992
2993,NOP53,,2993,2993
2994,NKG7,,2994,2994
2995,ICAM5,,2995,2995
2996,ETFB,,2996,2996
2997,CD33,,2997,2997
2998,CEACAM5,,2998,2998
2999,CRX,,2999,2999
3000,BABAM1,,3000,3000
3001,TYK2,,3001,3001
3002,SULT2A1,,3002,3002
3003,CDC37,,3003,3003
3004,NAPA,,3004,3004
3005,RABAC1,,3005,3005
3006,ATP1A3,,3006,3006
3007,MEIS3,,3007,3007
3008,PTPRS,,3008,3008
3009,CNFN,,3009,3009
3010,ZNRF4,,3010,3010
3011,MEGF8,,3011,3011
3012,KDELR1,,3012,3012
3013,CYTH2,,3013,3013
3014,GRWD1,,3014,3014
3015,GRIN2D,,3015,3015
3016,SYNGR4,,3016,3016
3017,CLEC11A,,3017,3017
3018,CCDC114,,3018,3018
3019,CARD8,,3019,3019
3020,LIG1,,3020,3020
3021,SIGLEC6,,3021,3021
3022,ZNF175,,3022,3022
3023,PLA2G4C,,3023,3023
3024,SIGLEC5,,3024,3024
3025,CABP5,,3025,3025
3026,HAS1,,3026,3026
3027,RAB3D,,3027,3027
3028,DBP,,3028,3028
3029,TMEM205,,3029,3029
3030,CAPS,,3030,3030
3031,PLPPR2,,3031,3031
3032,FAM83E,,3032,3032
3033,RASIP1,,3033,3033
3034,THEG,,3034,3034
3035,FGF21,,3035,3035
3036,BCAT2,,3036,3036
3037,MIER2,,3037,3037
3038,PLEKHA4,,3038,3038
3039,PPP2R1A,,3039,3039
3040,TNPO2,,3040,3040
3041,WDR83OS,,3041,3041
3042,CACNG7,,3042,3042
3043,GCDH,,3043,3043
3044,LILRB5,,3044,3044
3045,KLF1,,3045,3045
3046,DNASE2,,3046,3046
3047,MAST1,,3047,3047
3048,LENG1,,3048,3048
3049,PRPF31,,3049,3049
3050,TFPT,,3050,3050
3051,JAK3,,3051,3051
3052,SLC5A5,,3052,3052
3053,KCNN1,,3053,3053
3054,ARRDC2,,3054,3054
3055,PIK3R2,,3055,3055
3056,RAB3A,,3056,3056
3057,PDE4C,,3057,3057
3058,ISYNA1,,3058,3058
3059,ELL,,3059,3059
3060,CRTC1,,3060,3060
3061,COMP,,3061,3061
3062,UPK1A,,3062,3062
3063,COPE,,3063,3063
3064,DDX49,,3064,3064
3065,ETV2,,3065,3065
3066,ATP4A,,3066,3066
3067,ARMC6,,3067,3067
3068,TMEM147,,3068,3068
3069,GAPDHS,,3069,3069
3070,TMEM59L,,3070,3070
3071,HAMP,,3071,3071
3072,USF2,,3072,3072
3073,LSR,,3073,3073
3074,KXD1,,3074,3074
3075,FKBP8,,3075,3075
3076,SUGP1,,3076,3076
3077,HPN,,3077,3077
3078,ZNF14,,3078,3078
3079,SCN1B,,3079,3079
3080,PBX4,,3080,3080
3081,ERF,,3081,3081
3082,GSK3A,,3082,3082
3083,ATP13A1,,3083,3083
3084,ZNF574,,3084,3084
3085,GRIK5,,3085,3085
3086,SIPA1L3,,3086,3086
3087,ZNF85,,3087,3087
3088,ETHE1,,3088,3088
3089,CADM4,,3089,3089
3090,SMG9,,3090,3090
3091,AVL9,,3091,3091
3092,RUNDC3B,,3092,3092
3093,CFAP69,,3093,3093
3094,GTPBP10,,3094,3094
3095,RASA4,,3095,3095
3096,CDK6,,3096,3096
3097,PMPCB,,3097,3097
3098,DNAJC2,,3098,3098
3099,TFPI2,,3099,3099
3100,BET1,,3100,3100
3101,NAMPT,,3101,3101
3102,TWISTNB,,3102,3102
3103,PIK3CG,,3103,3103
3104,PON3,,3104,3104
3105,PON2,,3105,3105
3106,ITGB8,,3106,3106
3107,HBP1,,3107,3107
3108,DUS4L,,3108,3108
3109,SP4,,3109,3109
3110,WDR91,,3110,3110
3111,DNAH11,,3111,3111
3112,CBLL1,,3112,3112
3113,DLX5,,3113,3113
3114,MTPN,,3114,3114
3115,STEAP1B,,3115,3115
3116,PTN,,3116,3116
3117,MPP6,,3117,3117
3118,GSDME,,3118,3118
3119,ATP6V0A4,,3119,3119
3120,ZC3HAV1,,3120,3120
3121,TTC26,,3121,3121
3122,OGDH,,3122,3122
3123,NPVF,,3123,3123
3124,ADAP1,,3124,3124
3125,TFEC,,3125,3125
3126,CAV2,,3126,3126
3127,CAV1,,3127,3127
3128,MET,,3128,3128
3129,RNF32,,3129,3129
3130,LMBR1,,3130,3130
3131,WNT2,,3131,3131
3132,HOXA1,,3132,3132
3133,DNAJB6,,3133,3133
3134,HOXA2,,3134,3134
3135,HOXA3,,3135,3135
3136,LFNG,,3136,3136
3137,HOXA5,,3137,3137
3138,HOXA6,,3138,3138
3139,BRAT1,,3139,3139
3140,IQCE,,3140,3140
3141,ANKRD7,,3141,3141
3142,VIPR2,,3142,3142
3143,TSPAN12,,3143,3143
3144,SSBP1,,3144,3144
3145,HOXA13,,3145,3145
3146,CPED1,,3146,3146
3147,EVX1,,3147,3147
3148,HIBADH,,3148,3148
3149,TAX1BP1,,3149,3149
3150,CPVL,,3150,3150
3151,CHN2,,3151,3151
3152,GRB10,,3152,3152
3153,ABHD11,,3153,3153
3154,COBL,,3154,3154
3155,FKBP14,,3155,3155
3156,PLEKHA8,,3156,3156
3157,STX1A,,3157,3157
3158,NOD1,,3158,3158
3159,GARS,,3159,3159
3160,CRHR2,,3160,3160
3161,EPHB6,,3161,3161
3162,MINDY4,,3162,3162
3163,CASP2,,3163,3163
3164,CHCHD2,,3164,3164
3165,CCL24,,3165,3165
3166,HSPB1,,3166,3166
3167,NPTX2,,3167,3167
3168,BUD31,,3168,3168
3169,PTCD1,,3169,3169
3170,CYP3A5,,3170,3170
3171,ZKSCAN1,,3171,3171
3172,EIF3B,,3172,3172
3173,SNX8,,3173,3173
3174,NUDT1,,3174,3174
3175,PTPRZ1,,3175,3175
3176,TAF6,,3176,3176
3177,WASL,,3177,3177
3178,HYAL4,,3178,3178
3179,SPAM1,,3179,3179
3180,AIMP2,,3180,3180
3181,TFR2,,3181,3181
3182,FSCN3,,3182,3182
3183,MOSPD3,,3183,3183
3184,PAX4,,3184,3184
3185,PCOLCE,,3185,3185
3186,FBXO24,,3186,3186
3187,PPP1R17,,3187,3187
3188,RBM28,,3188,3188
3189,USP42,,3189,3189
3190,IMPDH1,,3190,3190
3191,AGFG2,,3191,3191
3192,LSM5,,3192,3192
